3.9.10,33550.0,54741.0,96219.0,175775.0
3.9.10-nogil_0,111376.0,216523.0,427165.0,848717.0
3.9.10-nogil_1,111376.0,111376.0,216787.0,533268.0
3.9.18,32998.0,53349.0,94863.0,175663.0
3.10.13,33174.0,53773.0,94543.0,175787.0
3.11.8,9548.0,16131.0,29985.0,56077.0
3.12.2,9408.0,15667.0,29073.0,54205.0
