3.9.18,1.795,4.01,5.965,7.816,9.641,11.444,13.285,15.027,16.85,18.637,20.4,22.121,24.056,25.922,27.728,29.593,31.418,33.244,35.164,37.003,38.908,40.687,42.651,44.485,46.399,48.313,50.182,51.979,53.878,55.793,57.655,59.619,61.398,63.45,65.218,67.139,69.006,70.9,72.75,74.646,76.364,79.465,80.266,82.063,83.715,85.532,87.356,89.144,91.029,92.918
3.9-nogil_0,0.764,0.7711,0.789,0.8110000000000002,1.0448,1.2497,1.416,1.5772,1.7772000000000001,1.9827,2.1596,2.3552000000000004,2.5489,2.7387000000000006,2.9307999999999996,3.1174,3.3204000000000002,3.5179,3.7064,3.9097999999999997,4.106,4.287100000000001,4.4806,4.6692,4.8577,5.0542,5.245,5.425399999999999,5.6302,5.8203,6.003100000000001,6.199699999999999,6.395300000000001,6.607799999999999,6.769499999999999,7.025499999999999,7.19,7.3695,7.5465,7.7486999999999995,7.960800000000001,8.153099999999998,8.331299999999999,8.5093,8.7433,8.9255,9.0868,9.3238,9.4724,9.666199999999998
3.9-nogil_1,0.7668,1.5416000000000003,2.2671,3.0275000000000003,3.7655000000000003,4.506200000000001,5.3009,6.0797,6.799300000000001,7.580800000000001,8.329799999999999,9.119,9.883399999999998,10.6426,11.394900000000002,12.1309,12.837,13.603,14.3546,15.106800000000002,15.8357,16.5942,17.3569,18.091900000000003,18.883999999999997,19.587999999999997,20.3495,21.088599999999996,21.8859,22.601300000000002,23.384400000000003,24.1338,24.824099999999998,25.6012,26.366500000000002,27.1176,27.8821,28.6938,29.5323,30.167400000000004,30.944300000000005,31.682799999999997,32.4726,33.2204,33.9737,34.723,35.5985,36.290299999999995,37.0313,37.8131
3.10.13,2.004,4.514,6.61,8.472,10.53,12.466,14.547,16.59,18.571,20.577,22.6,24.752,26.83,28.724,30.892,32.884,34.961,37.111,39.124,41.256,43.355,45.466,47.65,49.639,51.838,53.988,56.043,58.086,60.305,62.406,64.4,66.605,68.708,70.806,72.974,75.123,77.196,79.312,81.462,83.439,85.637,87.62,89.625,91.99,93.836,95.873,98.104,99.916,102.1,103.752
3.11.8,1.097,2.399,3.598,4.608,5.617,6.718,7.785,8.836,9.856,10.965,12.069,13.197,14.28,15.372,16.442,17.551,18.666,19.757,20.865,21.99,23.146,24.265,25.361,26.533,27.66,28.766,29.871,31.039,32.135,33.252,34.41,35.53,36.72,37.824,38.943,40.079,41.194,42.301,43.461,44.574,45.714,46.828,47.956,49.051,50.241,51.02,52.1,53.21,54.356,55.406
3.12.2,0.944,2.062,3.187,4.1,5.053,5.959,6.956,7.861,8.808,9.757,10.692,11.637,12.63,13.577,14.533,15.513,16.466,17.469,18.45,19.415,20.403,21.375,22.371,23.35,24.357,25.328,26.339,27.327,28.332,29.326,30.301,31.288,32.269,33.261,34.262,35.269,36.28,37.304,38.262,39.304,40.254,41.29,42.326,43.297,44.288,45.321,46.297,47.311,48.315,49.27
